dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
16/04/2010 08:41,FUSCIMIQ49674012,Stocks,QODV35,YLGZ92,11226000.000000002,COP,30000,28/04/2015,374.20000000000005,USD,4776.02
16/04/2010 08:41,TGSWUMLW09814633,Stocks,NGBA45,CAVR54,695895.6,MWK,500,26/06/2011,1318.07,TZS,1437.0
16/04/2010 08:41,UUKJJJDO77135210,Stbcks,NCYN50,TFLS35,20754.0,USD,900,19/02/2012,23.06,USD,19.6
16/04/2010 08:41,MKTXECKV88170593,Stocks,ZFHD98,QODV28,181872.0,USD,900,28/10/2011,202.08,USD,174.82
16/04/2010 08:42,SUNSBHMU82020992,Blbe Flutes,HFLM11,TYAE44,9240000.0,USD,30000,28/11/2011,308.0,USD,276.64
16/04/2010 08:42,ZUDCHOPP16429973,Stocks,SEKK21,NGBA40,5056800.0,BIF,8000,19/11/2014,632.1,USD,265.07
16/04/2010 08:42,NINJJVRG50597406,Megacorp Helmets,ZNQA89,AHMZ79,18381000.0,USD,60000,30/04/2012,306.35,USD,52.23
16/04/2010 08:42,ELNLAHBH63829287,Stbel Soul Sake,HYSJ42,WHPS88,386610.0,USD,3000,15/12/2011,128.87,USD,110.5
16/04/2010 08:42,SJPEVCCR44482747,Speed Boots,AYIH50,VVBY18,6033200.000000001,USD,8000,09/04/2013,754.1500000000001,USD,131.2
16/04/2010 08:43,WAYJHPHQ24174288,Stocks,EWUY58,OCQF34,602520.0,BRL,600,12/07/2014,1004.2,USD,2464.42
16/04/2010 08:43,VPBTOZVF76508267,Stocks,QBAP68,SXTM39,9997500.0,USD,10000,23/08/2014,999.75,USD,222.46
16/04/2010 08:43,AILQBIQX51573157,Stbcks,IBLA21,NCYN50,2660999.9999999995,USD,30000,17/06/2015,88.69999999999999,USD,19.97
16/04/2010 08:43,RCPPHEHO77421890,Cloaks of Protection,HNLV68,SBUT62,94209.0,USD,300,18/09/2014,47.39,NGN,350.88
16/04/2010 08:43,NFYYSDTV37456245,Stbcks,QBVN33,PQSW95,333400.00000000006,USD,4000,26/04/2015,83.35000000000001,USD,16.92
16/04/2010 08:43,XYNCWOUX39521034,Stocks,RLZK84,SRYE89,63300.0,GBP,2000,14/07/2011,31.65,USD,64.06
16/04/2010 08:44,EPEBSVHY80820558,Shields of Reflection,VXSM38,CQPJ87,71120333.34,KMF,90000,06/04/2015,139.09,USD,862.87
16/04/2010 08:44,RLGIHMMV08222968,Pabts,JVHD91,KRXZ15,2843071.06,UYU,700,12/07/2013,86.68,USD,4569.23
16/04/2010 08:44,FJNJVRAB66983197,Surfacers,NGBA42,UACN81,179775.0,KZT,300,27/05/2012,599.25,USD,395.1
16/04/2010 08:44,UJNPHDMN26188657,Scope Lens,OPET15,UACN81,15260.0,USD,700,01/04/2015,21.8,USD,20.76
16/04/2010 08:45,ACKXBUXQ23078686,Cloaks of Magic Resistance,UHOG52,GZED20,22841.64,CRC,100,01/04/2014,160.97,USD,204.71
16/04/2010 08:45,PRCFUGIY53036726,Devil Fruits,XRBV63,TGZI54,179032.0,USD,800,12/06/2011,223.79,USD,201.35
16/04/2010 08:45,DYQXKVLD10215189,Urbs of Power,VVXA55,QLMY86,6090400.0,USD,20000,30/05/2012,304.52,USD,340.62
16/04/2010 08:45,WTJHEWFF27480934,Stocks,RFZG56,QHXJ70,822900.0,USD,6000,20/09/2013,137.15,USD,156.81
16/04/2010 08:45,XPFIHVPG87478830,Stocks,JCWS14,ITTS46,1300300.0,USD,1000,21/12/2013,1300.3,USD,224.69
16/04/2010 08:45,OSRUEABA33421712,Stbcks,EPZN28,QCRG59,66245.0,USD,500,16/01/2015,132.49,USD,123.3
16/04/2010 08:46,JFIJHWAV56832863,Stocks,UIKN63,QLMY86,16920900.0,USD,90000,01/06/2015,581.76,QAR,206.73
16/04/2010 08:46,MQOUYSCT90452383,Stbcks,FORM54,KKGI90,484320.0,USD,600,10/01/2012,807.2,USD,163.67
16/04/2010 08:46,SDMASAZC54815321,Millennium Eyes,KKZA86,CIXF60,45737100.0,USD,90000,11/10/2015,508.19,USD,567.08
16/04/2010 08:47,QAPSTVWI80663056,Stocks,JCWS17,AWYB95,62654.99999999999,USD,100,26/03/2015,626.55,USD,119.78
16/04/2010 08:47,GWJSHFTT28005646,Stocks,XRBV63,VLJL11,55677500.0,USD,50000,26/06/2015,1113.55,USD,197.83
16/04/2010 08:47,LQKKAFYH69020334,Wands of Watoomb,QXFF29,VKMV12,1918720.0,FKP,800,16/07/2015,2398.4,USD,5311.32
16/04/2010 08:47,TARWVQJG19536840,Stocks,ZDAI73,TYAE24,29145200.0,USD,8000,22/05/2013,3643.15,BYR,92.89
16/04/2010 08:47,DVQPWCHQ62577835,Stocks,DJNE69,LKPN76,3429900.0,USD,9000,08/08/2013,381.1,USD,85.65
16/04/2010 08:47,VMURHNKW17977636,Nefarious Security Cards,MKHA42,AMRO66,33820500.0,USD,70000,26/06/2011,483.15,USD,412.58
16/04/2010 08:47,ACJKLYPM07474194,Stocks,GSTD71,ERHJ64,5507000.0,USD,4000,10/09/2013,1376.75,NOK,279.93
16/04/2010 08:48,VENQINZS41060188,Bone Marrow Ashes,BMRZ75,QAZT86,319275.0,USD,900,01/07/2013,354.75,USD,62.77
16/04/2010 08:48,WFXHIGGZ72652084,Stocks,TYAE14,CUVZ50,60564.0,USD,700,17/02/2015,86.52,USD,79.93
16/04/2010 08:48,QHBEUPZQ58794634,Inkfinity Stones,ZFHD92,SXTM39,594000.0,IDR,2000,27/12/2012,297.0,USD,281.41
16/04/2010 08:48,NXKJXSLT96243034,Bobbchus,QXFF28,OPET96,1624520.0,USD,4000,31/12/2011,406.13,USD,358.31
16/04/2010 08:49,KGIUEAZJ74551779,Stbcks,QWOA67,WIZJ73,337215.69,BSD,6000,14/08/2013,10.05,USD,59.92
16/04/2010 08:49,IGTFVXBS24468262,Stocks,TVQQ54,UWUK32,23910.0,USD,200,24/05/2013,119.55,USD,137.28
16/04/2010 08:49,FJLOEHNA57759768,Stocks,QLCE05,BBJG45,3473250.0,USD,3000,04/02/2012,1157.75,USD,181.62
16/04/2010 08:49,PHVGQKJM38481240,Books of Vishanti,BBJG05,QAZT46,6846250.0,USD,5000,16/02/2015,1369.25,USD,298.62
16/04/2010 08:50,LICKSQPU80583501,Stbcks,VCSF08,YSSR29,260955.0,PAB,900,20/06/2014,289.95,USD,664.74
16/04/2010 08:50,TFEQNTKO69315963,Stocks,VTKE98,GZED60,10470600.0,USD,60000,16/05/2012,174.51,USD,188.39
16/04/2010 08:50,LVMTNLLI13481016,Stbcks,CAVR54,RFZG50,25960.38,MVR,100,11/10/2013,35.42,USD,298.95
16/04/2010 08:50,NINXXXFC96010556,Golems,YFAM59,QODV48,10766.15,GTQ,600,20/01/2013,24.36,USD,19.74
16/04/2010 08:50,MASPTIPZ11522434,Pyb Particles,PBFW92,FORM74,360899.99999999994,USD,9000,14/08/2012,40.099999999999994,USD,8.63
16/04/2010 08:50,ZOQUGOAP44795283,Stocks,PKBF78,OUNH49,522505.97,RON,3000,30/12/2013,129.87,USD,165.78
16/04/2010 08:50,JVLHJEOF45093492,Stocks,NCYN50,CBOX92,145518.0,USD,600,08/04/2015,242.53,USD,240.13
16/04/2010 08:50,FPIMZMTJ88266420,Momentum Gliders,YOQG45,SRYE59,812525.0,USD,700,20/12/2012,1160.75,USD,208.52
16/04/2010 08:50,OBWSFUYQ12432962,B-4s,DDIB33,ESPL37,198835.0,USD,700,29/11/2014,284.05,USD,64.56
16/04/2010 08:50,CGCITJVU83239635,Stocks,TRFG21,UHOG32,98800.00000000001,USD,500,29/09/2012,197.60000000000002,USD,35.0
16/04/2010 08:51,JLBNWLZG30826379,Shbnigami Eyes,ZDAI79,GIWG34,107820.0,USD,300,05/09/2013,359.4,USD,65.81
16/04/2010 08:51,AUTOLZRN91459502,Stocks,SZRJ99,QETH27,1489.95,CRC,600,30/01/2011,1.75,USD,2.84
16/04/2010 08:51,JZBWRNSX06156946,Crbnium Inflolinks,YLGZ72,ZVEN26,1780560.0,USD,6000,20/06/2011,296.76,USD,312.36
16/04/2010 08:51,FEHTQSDD17724629,Miblennium Scales,RFZG50,VXSM31,60176.0,USD,800,30/07/2011,75.22,USD,83.68
16/04/2010 08:52,BSFPCGHS57702209,Stbcks,QLCE09,ESPL47,245244.99999999997,LBP,700,30/07/2013,350.34999999999997,USD,747.12
16/04/2010 08:52,CLNOAYCC44383451,Stringers,TGZI55,ZELV86,12954300.0,USD,30000,10/05/2015,39083.99,MUR,414.03
16/04/2010 08:52,OJSRWQCQ23094866,Digi-eggs,OCQF34,BBAX36,1800200.0,BYR,2000,15/03/2013,900.1,USD,1337.12
16/04/2010 08:53,OKQGUOUS34764867,Adrenaline Orbs,TGZI54,MKHA46,2142000.0,LKR,2000,04/04/2013,1071.0,USD,333.34
16/04/2010 08:53,TIVSGLOO86620239,Shining Coins,DBCS15,NCCX12,8825750.0,USD,5000,26/09/2011,1765.1499999999999,USD,343.66
16/04/2010 08:54,VDLELWIR86571804,Stocks,TGZI54,RJCA92,66900.0,USD,1000,14/11/2011,66.9,USD,11.73
16/04/2010 08:54,OPBGFBNX20457443,Stocks,NGBA40,RJCA42,133800.0,USD,10000,12/10/2011,13.38,USD,13.89
16/04/2010 08:54,CIVPHPPQ12738623,Stbcks,EWUY55,WYFO79,110550.0,USD,500,29/01/2015,221.1,USD,51.7
16/04/2010 08:54,MFEYVXIT48388194,Lead Elixirs,QLMY86,NGBA40,8521625.09,GEL,6000,28/11/2012,293.76,USD,1271.79
16/04/2010 08:54,QXQEDJAB98690442,Stocks,FJOI82,ERHJ34,1087965.0000000002,USD,900,12/04/2015,1208.8500000000001,USD,213.9
16/04/2010 08:54,ZNNCYLNI57415244,Seastone Cuffs,SAAM03,HXDA52,407922.82,SBD,600,10/06/2012,81.2,USD,728.6
16/04/2010 08:54,JQINPEAG59061472,Potions of Acid,QLCE05,RJCA92,2254560.0,USD,7000,10/10/2014,322.08,USD,330.62
16/04/2010 08:54,EAFISNBZ95216206,Stocks,RFZG50,SXTM39,9865712.96,KWD,7000,31/07/2014,1456.78,GIP,1510.88
16/04/2010 08:54,XMKEBQYI86014900,Stocks,LKPN81,YTAI53,1395399.9999999998,ALL,2000,06/04/2015,697.6999999999999,USD,269.22
16/04/2010 08:55,RWKLGQKC83819620,Razor-rimmed Hats,HWHS55,THJF58,109314.0,USD,600,06/06/2012,432.7,MAD,199.36
16/04/2010 08:55,OBRWTJJM78678731,Stocks,QHXJ50,NQJL35,48920.0,USD,500,03/07/2013,655.8,TND,101.51
16/04/2010 08:55,YXRWNDEH37541020,Stocks,TQSJ85,HFLM33,425970.0,USD,3000,06/02/2013,141.99,USD,155.28
16/04/2010 08:55,SFJOWIRS83132969,Stocks,YFAM59,TKVF84,1971913.44,SVC,20000,11/10/2013,23.44,USD,114.72
16/04/2010 08:56,FYSVBMAJ83672520,Megacorp Helmets,QAZT26,AHMZ39,42889.0,USD,700,10/11/2013,61.27,USD,57.11
16/04/2010 08:56,WIZFBWRW53036262,Stocks,RFZG56,GGLV33,16584.0,USD,600,29/08/2012,27.64,USD,23.98
16/04/2010 08:56,SKMGLBIR32252651,Stocks,JCWS15,HPTP85,228729.99999999997,BTN,200,31/05/2014,1143.6499999999999,USD,1579.59
16/04/2010 08:57,ANZRPBAQ42718914,Stbcks,FGQR22,LAUA90,934581199.86,BBD,70000,16/06/2015,158.29,USD,15116.01
16/04/2010 08:57,BMTLOHOQ18045810,Magic Beans,WIZJ72,MYXF75,6249200.0,USD,20000,30/01/2014,312.46,USD,291.08
16/04/2010 08:57,OGLIIPUZ80759734,Stbcks,PKBF77,SBUT62,267880.0,USD,4000,29/07/2012,31249.94,TWD,75.0
16/04/2010 08:57,WUINBOAV43922319,Stocks,HXDA52,PVAZ61,3037800.0,USD,20000,03/12/2014,151.89,USD,160.97
16/04/2010 08:57,DOPNANKB72479496,Stbcks,BMRZ79,MDEQ10,823350.0,USD,3000,21/08/2015,274.45,USD,52.58
16/04/2010 08:57,TZIVMHYQ54264869,Arbour Magnetizers,QBAP68,CUVZ50,41926.61,DKK,200,10/04/2014,165.6,USD,198.09
16/04/2010 08:58,SOGTFGFF59956504,Stbcks,TYAE14,PNFK78,23864999.999999996,USD,50000,28/04/2014,477.29999999999995,USD,100.09
16/04/2010 08:58,XQHHMIVH13845710,Cerebros,CVMG22,AMRO66,3971600.0000000005,MKD,2000,05/06/2013,1985.8000000000002,USD,2860.86
16/04/2010 08:58,CUMTAGRD88044154,Stbcks,KRXZ18,FGQR22,9630190.05,PAB,30000,20/12/2015,26.05,USD,272.5
16/04/2010 08:58,BTDDJMIN42853731,Stocks,RJCA94,PBFW25,467970.0,KZT,600,05/07/2014,779.95,USD,585.94
16/04/2010 08:58,WXZEWIRC66495831,Stbcks,RNZB08,HHFP66,712560.0,USD,800,15/04/2011,890.6999999999999,USD,159.8
16/04/2010 08:58,DRJTHZNB23621735,Stocks,OPET16,PNFK78,19092.0,USD,200,27/11/2011,95.46,USD,86.95
16/04/2010 08:58,GRKNZZWD99373022,Tortures,MRAH32,DVVB31,1004200.0,USD,20000,17/11/2014,50.21,USD,38.82
16/04/2010 08:58,NWZQWVJU97382934,Australium Bars,ISWT83,OUNH19,690960.0,USD,600,02/08/2012,1151.6,USD,213.11
16/04/2010 08:58,AHAFPOOJ02550775,Pibanha Plants,KRRO69,HNLV18,30238999.999999996,USD,20000,17/02/2015,1511.9499999999998,USD,332.84
16/04/2010 08:58,VSAYMNJF96090353,Stocks,BBJG09,QLCE04,137865.0,USD,300,11/04/2011,459.54999999999995,USD,79.25
16/04/2010 08:59,DRNRLKSK28944207,Stocks,KRXZ15,SXHU44,43049545.2,LRD,50000,28/10/2014,140.19,USD,733.45
16/04/2010 08:59,OUDFAQLT66043623,Stbcks,UIKN63,DREA29,2564000.0,USD,8000,27/11/2014,320.5,USD,56.36
16/04/2010 08:59,MOYQSOON29423812,Stocks,VXSM38,WWNS82,17306.0,USD,100,10/05/2011,173.06,USD,149.58
16/04/2010 08:59,NUXGKWPT01750423,Stocks,ZMLP81,QLMY56,4100103.28,PGK,9000,14/08/2011,188.01,USD,520.62
16/04/2010 08:59,BBFLGTOH24008784,Stocks,TFLS35,MFJJ99,42415.0,USD,100,12/11/2012,424.15,USD,70.54
16/04/2010 08:59,MLPPRBRL92351354,Stocks,EIWJ22,CAVR54,2939400.0,USD,4000,20/11/2012,734.85,USD,164.37
16/04/2010 08:59,SPAWOOPM49566731,Bags of Holding,DVVB31,KKGY69,383955.0,USD,300,27/03/2011,1279.85,USD,214.67
16/04/2010 08:59,PPZCKGNM03034091,Stocks,LBKT11,GYWU93,55775.0,USD,500,24/02/2013,111.55,USD,18.1
16/04/2010 08:59,GTEXXSVT01681449,Stbcks,GZED25,INIL60,116279.99999999999,USD,600,19/07/2013,193.79999999999998,USD,37.68
16/04/2010 09:00,JLKBLKOS66496538,Leftovers,VXSM36,NXTO39,87155999.99999999,RUB,80000,04/11/2015,1089.4499999999998,USD,2314.25
16/04/2010 09:00,VSRCJHTO82262864,Thbusand Sunnys,GIWG39,WVHK10,77409996.0,HNL,80000,20/04/2011,301.3,USD,1096.46
16/04/2010 09:00,OTIHDIHO38350539,Blbck Materia Orbs,XHYN07,VCSF07,63600.0,USD,8000,20/06/2012,7.95,USD,9.12
16/04/2010 09:00,GSBDAVJI10560417,Golden Peaches,MEOQ84,HPTP65,941634000.0000001,USD,60000,09/11/2014,15693.900000000001,GHS,370.64
16/04/2010 09:00,KTJFLDHH78064874,Stbcks,IIZF29,WYFO79,66330.0,USD,300,12/12/2015,221.1,USD,48.66
16/04/2010 09:01,GVPJWRBT29660976,Stocks,GYWU23,ZDAI33,543698.46,YER,500,15/03/2012,165.16,USD,1147.88
16/04/2010 09:01,JLPBHTNC54302178,Dunce Caps,ZEHM53,HWJF09,1626945.9,HNL,4000,30/01/2011,126.65,USD,456.19
16/04/2010 09:01,QKXRINZK61196931,Dabnarians,GBEZ65,BBAX16,51344.99999999999,USD,300,26/12/2013,171.14999999999998,USD,39.18
16/04/2010 09:01,GYLUZFRI20456647,Stocks,AWYB83,JZTC59,418401.62,MMK,1000,04/10/2013,135.23,USD,360.81
16/04/2010 09:01,XMTLPHIL68585163,K-bs,VCSF07,IBLA29,1568350.0,USD,7000,06/01/2012,224.05,USD,233.63
16/04/2010 09:02,OGCFGYDV32297654,Stbcks,SZRJ90,SMYT95,476120.0,USD,400,18/12/2013,1190.3,USD,207.06
16/04/2010 09:02,QWQDTRSW53477983,Stocks,GBEZ65,UWUK72,179325.0,KMF,300,22/05/2014,597.75,USD,562.21
16/04/2010 09:02,CQEDKVMC58100772,Ghost Disks,AMRO22,NCCX02,10444000.0,USD,80000,07/07/2014,130.55,USD,30.42
16/04/2010 09:02,DRAUESJR39698652,Stocks,AMRO66,MEOQ86,250999.99999999997,USD,10000,14/09/2014,25.099999999999998,USD,4.34
16/04/2010 09:02,XLLOWERS91653264,Rings of Fire Resistance,CQPJ53,DBCS17,114385500.0,VND,90000,18/12/2011,1270.95,USD,2251.09
16/04/2010 09:02,PILEKAIQ23332446,Dabers,EWUY58,MRAH92,8251494.65,AMD,3000,09/12/2011,321.41,USD,2905.06
16/04/2010 09:03,GAGAUAUC43790554,Stocks,ITTS26,DDIB11,243599.99999999997,USD,6000,13/08/2013,40.599999999999994,USD,7.38
16/04/2010 09:03,HKYZFQRI67429731,Potions of Acid,WIZJ77,RJCA92,9662400.0,USD,30000,03/04/2011,322.08,USD,298.44
16/04/2010 09:03,FMXCPLUP16872713,Stocks,SBUT62,SXHU74,2803800.0,USD,4000,21/09/2013,700.95,USD,150.61
16/04/2010 09:03,BSKFURJO86050396,Hoverboards,WVEI17,MFZY76,1955200.0,MWK,8000,03/11/2013,244.4,USD,528.39
16/04/2010 09:04,EGZLIEHN83163524,Stbcks,KEVJ11,KTLA69,5636050.0,TND,7000,04/06/2011,805.15,USD,1291.68
16/04/2010 09:04,XAPTJRWK24064805,Krytonite Ore,GIWG34,HFLM11,1036035.0,USD,700,19/07/2013,1480.05,USD,275.73
16/04/2010 09:04,VBFSSCDJ40622905,Ninja Info Cards,LAUA84,EKXA54,3793400.0,USD,10000,30/01/2011,379.34,USD,365.67
16/04/2010 09:05,LYXQJLTQ33342685,Hearts of Onaga,HNLV68,RJUD59,10504.24,JPY,500,14/09/2012,395.64,USD,23.73
16/04/2010 09:05,YUWXEONM69164212,Stocks,LWGE66,JVHD63,4182.0,USD,600,21/02/2015,6.97,USD,6.05
16/04/2010 09:05,UKXQDSVY36468386,Psychic Seeds,THJF58,SZRJ90,7738650.0,USD,9000,11/08/2013,859.85,USD,150.07
16/04/2010 09:05,PAYQIMMO20034171,Stbcks,YWMD69,PKBF70,6542549.999999999,USD,9000,18/09/2013,726.9499999999999,USD,146.34
16/04/2010 09:05,KCOYBMLX01551868,Potions of Sickness,WWNS77,DREA49,99213.0,USD,300,20/10/2012,330.71,USD,354.6
16/04/2010 09:05,WNPDXGDT32735213,Stocks,WVHK10,SAAM86,157031.0,USD,700,03/12/2014,224.33,USD,266.72
16/04/2010 09:06,GACFKUZI80651331,Surfacers,DOGG05,UACN81,107865.0,USD,900,17/05/2011,119.85,USD,113.77
16/04/2010 09:06,QAZQRVMU93974636,Stocks,QOKP03,WWNS72,2595900.0,WST,3000,05/04/2015,865.3,USD,339.43
16/04/2010 09:06,CRRPONUH93452045,Ribgs of Aggravate Monster,VESX29,TVQQ54,669300.0000000001,USD,500,13/02/2011,1338.6000000000001,USD,243.22
16/04/2010 09:06,RFEXVSTX24298338,Stbcks,HSWX66,TBVE46,17079000.0,USD,20000,01/12/2011,853.9499999999999,USD,141.06
16/04/2010 09:06,WCCEIXNQ31602085,Coldblood Dews,ZBIO05,VIMV38,1670200.0,ANG,800,28/08/2012,2087.75,USD,2880.13
16/04/2010 09:06,BYSSTLIZ18633455,Stalkers,DOGG07,TKVF94,13742000.0,KHR,8000,07/09/2012,1717.75,USD,1661.18
16/04/2010 09:06,VHQINMHO12949174,Spears of Destiny,TGZI56,YLGZ72,5532.0,USD,200,19/09/2011,27.66,USD,24.82
16/04/2010 09:06,CVUEWVHZ20971791,Oo-Rays,UACN81,SFEO61,1844850.0,USD,5000,12/12/2012,368.97,USD,321.52
16/04/2010 09:06,KWCDKSHF71438346,Stocks,EPZN21,JCWS17,277890.0,RON,300,14/11/2015,926.3,USD,267.88
16/04/2010 09:07,EEFCEVBU67060319,Futuros,ZXVX95,IZTD25,1971225.0,BIF,900,30/12/2012,2190.25,USD,1138.4
16/04/2010 09:07,TAVPTBKT23849993,Strongest Potions,KTLA68,VVXA11,2736600.0,USD,6000,03/08/2015,456.1,USD,79.15
16/04/2010 09:07,GEWIOCSN09694304,Stocks,ZVEN26,SWGF63,1965000.0,NIO,10000,07/12/2012,196.5,USD,66.38
16/04/2010 09:07,WTKPVEPW21362758,Stocks,NGBA40,MHFC34,12242700.0,USD,90000,20/05/2015,136.03,USD,126.57
16/04/2010 09:07,HSDULBPG66103205,Stocks,QODV31,QAZT66,9295000.0,USD,50000,04/07/2013,185.9,USD,195.56
16/04/2010 09:07,XIZJRKIR43644215,Stocks,RNZB06,SAAM06,2018970.0,USD,9000,06/10/2012,224.33,USD,211.77
16/04/2010 09:07,VZIMMNVC94254538,Ultra Nanotech,FDWI64,KKGY69,278370.0,USD,3000,06/06/2014,92.79,USD,93.2
16/04/2010 09:08,LHZLSMCW69879784,Gold Needles,PJKH61,PKBF70,873990000.0,USD,90000,25/06/2014,9711.0,BTN,290.51
16/04/2010 09:08,ACDISXYF25317619,Stocks,KRXZ15,SUOX82,20497000.0,USD,20000,12/11/2015,1024.85,USD,170.99
16/04/2010 09:08,ATZXQHCM53719109,Gold Dust,TGZI54,QBVN33,17565111.85,SHP,50000,31/07/2012,71.17,USD,306.73
16/04/2010 09:08,LLLJLQUT46833363,Stbcks,QODV38,EWUY52,1044135.0000000001,SGD,900,13/07/2015,1160.15,USD,1151.47
16/04/2010 09:08,FADBESAF36709093,Vebtiges,ITTS21,SZRJ90,627735.0,USD,300,18/12/2011,2092.45,USD,347.83
16/04/2010 09:09,CREGLAMI29433721,Stocks,TRFG21,PKBF70,145390.0,USD,1000,20/08/2013,145.39,USD,161.16
16/04/2010 09:09,VCYICGFB67295134,Stbcks,FYYD57,IZLM67,12475500.0,USD,30000,17/01/2013,415.85,USD,79.11
16/04/2010 09:10,XXODPRCV80590349,Stocks,WVEI17,RFZG30,3187800.0,USD,90000,13/05/2015,35.42,USD,40.01
16/04/2010 09:10,FVDRIZWT35545255,Stocks,RNZB04,KRXZ15,3809200.0000000005,USD,500,08/09/2011,7618.400000000001,ZWD,305.57
16/04/2010 09:10,VYZELUNB93583741,Coldblood Dews,JZTC69,VIMV88,14072520.63,RUB,3000,16/04/2014,417.55,USD,5121.31
16/04/2010 09:11,XXLWWVUP68594384,Lightsabres,PVAZ61,LKPN16,756500.0,USD,50000,28/05/2014,15.13,USD,17.72
16/04/2010 09:11,GJCTGZBW23887673,Stocks,EPZN23,THJF58,86520.0,PHP,700,21/11/2014,123.6,USD,1636.14
16/04/2010 09:11,VEZEVJDU68419149,Stocks,QBVN22,XHYN07,235920.0,USD,8000,12/05/2013,29.49,USD,31.0
16/04/2010 09:12,GTEYQMBO25194548,Stbcks,PVAZ67,QETH67,1050.0,USD,600,04/01/2015,1.75,USD,2.0
16/04/2010 09:12,EWYOMUDK01831124,Stocks,YSSR29,QMZU99,304680.0,USD,400,15/03/2015,761.7,USD,126.54
16/04/2010 09:12,PKWBEEYC47656065,Stocks,JZTC64,MFJJ99,283566.33,CNY,400,26/09/2013,84.83,USD,791.81
16/04/2010 09:12,CTTIGJSO03950831,Stbcks,DDIB22,OKYS51,11479233.42,ANG,90000,13/03/2015,16.27,USD,110.55
16/04/2010 09:12,NFPLJTWW23060144,Meat Rings,BMRZ75,FAWI50,685016.28,BHD,2000,30/01/2011,118.2,USD,367.96
16/04/2010 09:13,XAGQZNOI69882251,Stocks,OQXV70,NFAH30,10825500.0,USD,10000,12/06/2015,1082.55,USD,178.94
16/04/2010 09:13,DAVGSRGN23958768,Nebarious Security Cards,SRYE54,AMRO99,1449450.0,BTN,600,12/04/2011,2415.75,USD,2921.02
16/04/2010 09:13,VEUWUVUV03559803,Stbcks,XHYN03,VTKE38,498050.0,USD,1000,23/11/2011,498.05,USD,89.36
16/04/2010 09:13,UYNZGZID51596939,Ithildins,SXHU71,ZXVX98,2939612000.0,LYD,40000,19/12/2014,73490.3,COP,3948.53
16/04/2010 09:13,GYRMMMEI71594223,Fog Pots,YFAM59,VAHJ53,247570.54,ISK,400,02/05/2012,174.13,TRY,581.1
16/04/2010 09:13,RVETPVGV22249773,Stocks,AMBT33,KKZA57,154200.0,USD,4000,18/07/2011,38.55,USD,42.72
16/04/2010 09:13,MMMSQLVH89249935,Stocks,GSTD71,KRRO64,12480600.0,USD,60000,07/07/2013,208.01,USD,231.03
16/04/2010 09:13,GJLSFADN01477119,Stbcks,RQGG64,VESX21,8588800.0,USD,40000,19/02/2012,214.72,USD,231.72
16/04/2010 09:13,OJZECQEI70094524,Stbcks,WIZJ73,NFAH30,1948590.0,USD,9000,03/04/2014,216.51,USD,224.54
16/04/2010 09:14,GGEUPIBK55267178,Qubck Claws,KKZA86,INIL60,544569.65,GIP,900,01/08/2013,83.05,USD,636.94
16/04/2010 09:14,PLLAZZOA96972789,Stocks,FORM54,ZSXF19,72486.0,USD,600,07/03/2012,1175.75,CVE,114.21
16/04/2010 09:14,GJCTVUCA50442556,Stbcks,LWGE44,ZEHM52,22965507.6,SYP,30000,27/07/2013,132.58,USD,785.06
16/04/2010 09:14,WZYVFWKZ50656017,Stbcks,NCXS88,FGQR22,2084000.0,USD,80000,02/09/2013,26.05,USD,30.22
16/04/2010 09:14,MDKJBUEH00571066,Stbcks,DNIL27,RJCA92,6690.000000000001,USD,100,11/05/2011,66.9,USD,14.56
16/04/2010 09:15,AHBCINSI86968482,Blbe Fire Powder,HHOA99,CIXF70,2074000.0,USD,20000,15/04/2012,103.7,USD,100.47
16/04/2010 09:15,SAJKNRGK93172975,Stocks,AWYB85,MRAH32,5580000.0,USD,60000,28/12/2015,93.0,USD,82.29
16/04/2010 09:15,IRSREHMI04730433,Stocks,CQPJ51,SHXQ48,18230.0,USD,200,30/06/2012,91.15,USD,98.5
16/04/2010 09:15,VXXLIYOG69703382,Stbcks,QCRG59,XHYN07,1474500.0,USD,50000,19/12/2014,164.92,BSD,32.97
16/04/2010 09:15,RYVMXUPA35885174,Ghbst Disks,QOKP03,NCCX02,558806.22,PLN,90000,23/12/2013,26.11,USD,7.27
16/04/2010 09:15,NRCGEOEB41259279,Eybs of Agamotto,QLCE04,BPLN75,435089.99999999994,USD,200,13/09/2014,2175.45,USD,365.9
16/04/2010 09:15,LZAVFLAL69245260,Stocks,LIIS96,RFZG50,708400.0,USD,20000,23/07/2011,48.59,RSD,37.44
16/04/2010 09:15,GWBIKBIP61098962,Chbice Bands,BPLN25,AMRO66,10139.0,USD,100,12/04/2014,101.39,USD,103.86
16/04/2010 09:16,XCKERDUV66238638,Stocks,GSTD71,DJNE22,441770.0,USD,700,07/05/2011,631.1,USD,132.94
16/04/2010 09:16,OWBYHRKS75676037,Hebms of Brilliance,UACN82,UFAY19,278329500.0,USD,90000,30/09/2011,3092.55,USD,574.31
16/04/2010 09:17,GBBRUIJE76265728,Cubse Masks,QHXJ50,ZNQA84,15064000.0,USD,70000,02/07/2014,215.2,USD,40.33
