dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
01/04/2019 04:20,WRFZEAJE02718125,DigiBytes,QHXJ56,PBFW95,46662500.0,USD,50000,01/04/2024,933.25,USD,168.29
01/04/2019 04:20,NSPHWEKQ71736583,Eyes of Agamotto,HFLM77,BPLN85,8629500.0,USD,6000,09/06/2024,1438.25,USD,325.84
01/04/2019 04:21,EEWSBGYO01479948,Stocks,GZED22,JXGF57,765179.9999999999,USD,900,12/02/2021,850.1999999999999,USD,179.33
01/04/2019 04:22,KJEWZVXO95195601,Stocks,RJUD59,ZMLP81,141900.0,USD,5000,23/10/2023,28.38,USD,23.2
01/04/2019 04:22,FDWHMKVY21201414,Whbte Fangs,EIWJ22,OHKH26,23758.0,USD,700,01/08/2023,33.94,USD,36.72
01/04/2019 04:22,UGPUDIOA72914702,Stocks,RNZB01,SEKK76,26820000.0,RWF,90000,20/08/2020,298.0,USD,292.18
01/04/2019 04:23,RRLJQYPG60650427,Stalkers,VIMV38,TKVF64,86152000.0,USD,80000,14/10/2024,1076.9,USD,242.82
01/04/2019 04:23,ZSZXLSZG35784864,Digivices,RJUD55,HWJF09,367440.0,USD,800,21/05/2020,459.3,USD,102.37
01/04/2019 04:23,UJNGIDSZ34873374,X-genes,QHXJ50,YFAM59,2211150.0,BOB,3000,25/02/2023,737.05,USD,7923.59
01/04/2019 04:23,HCLWHHLN27564361,Stocks,QLCE04,VCSF07,97710.0,SHP,600,21/12/2023,162.85,USD,130.22
01/04/2019 04:23,IFJDGRKG51409000,Stocks,QXFF29,VIMV78,1651200.0,USD,6000,01/04/2022,275.2,USD,308.32
01/04/2019 04:24,ILAZIYED39731530,Curiel Greens,SFEO68,VPTI00,16964400.0,USD,30000,16/08/2022,565.48,USD,605.63
01/04/2019 04:24,JZCLQSTT30145061,Stocks,NCYN56,SUOX12,46450.0,USD,100,12/10/2020,464.5,USD,100.55
01/04/2019 04:24,IALTNNWL04942189,Flame Orbs,HSWX88,BDBU00,189180.00000000003,GMD,200,24/06/2020,945.9000000000001,USD,2000.13
01/04/2019 04:24,NCRDAYLK02185349,Autobots,SRYE59,HHFP66,899000.0,KGS,5000,24/07/2022,179.8,USD,130.81
01/04/2019 04:24,RXJPOGDF61803655,Alpha-Omega Bombs,IJPI82,SAAM06,50932174.72,JMD,70000,09/04/2024,995.08,USD,843.67
01/04/2019 04:25,DLVYPEZH79389285,Stocks,IJPI82,KUWI30,54135.0,BOB,900,22/09/2023,60.15,USD,606.37
01/04/2019 04:25,KENDLAYZ38002990,Rings of Regeneration,LKPN86,GZED20,609480.0,USD,4000,21/11/2023,152.37,USD,133.42
01/04/2019 04:26,XSIRNXFV20566221,Lucky Cat Paws,RNZB04,SFZS08,1257550.0,USD,5000,21/11/2022,251.51,USD,277.31
01/04/2019 04:26,IQVYCDRX04633560,Stocks,QXFF29,EIWJ66,24221.87,BTN,100,12/12/2024,37.59,USD,230.16
01/04/2019 04:26,TVWQSHJK72278085,Stbcks,IJPI84,FTFI37,2631465.0,USD,900,30/09/2020,2923.85,USD,614.17
01/04/2019 04:27,AKUDCSGO95309113,Stocks,SRYE53,ZELV96,16319.999999999998,USD,200,29/09/2024,81.6,USD,17.46
01/04/2019 04:27,JVOSPESR56456411,Stbcks,YFAM59,UIKN63,13320000.0,USD,80000,12/05/2024,166.5,USD,150.27
01/04/2019 04:28,GOXIXKZI12382990,Stocks,EKXA26,SZRJ10,198490.0,MRO,200,12/05/2020,992.45,USD,602.93
01/04/2019 04:28,FUWLMOSW15390701,Robky Helmets,BPLN22,AHMZ19,193955.00000000003,USD,100,18/08/2024,1939.5500000000002,USD,401.2
01/04/2019 04:29,SPPLWYZJ90205176,Stocks,RJUD59,WVHK40,96114.0,USD,600,06/03/2021,160.19,USD,172.91
01/04/2019 04:29,ZEKLHNMT22046729,Millennium Rods,KTLA66,TYAE14,3349500.0,USD,10000,14/01/2023,334.95,USD,270.04
01/04/2019 04:33,JWXFSXGF20888402,Stocks,OQXV70,NCCX02,441838404.07,AUD,9000,28/09/2023,880.62,USD,39819.62
01/04/2019 04:34,MGTNSPPK88119562,Stocks,HFLM11,HPTP65,488639.99999999994,USD,800,28/06/2024,610.8,USD,112.55
01/04/2019 04:34,IJTIQDGV15071128,Reb Apple Cigarettes,VGYT38,DNIL33,26133.0,USD,100,04/11/2023,261.33,USD,224.21
01/04/2019 04:35,HOZBGJPJ50477792,Potions of Sickness,ERHJ38,DREA89,16146000.0,USD,40000,19/08/2020,403.65,USD,440.45
01/04/2019 04:35,VOSHOZKB21884192,Habd Lanterns,UWUK78,CIXF40,284775.0,USD,100,09/03/2020,2847.75,USD,637.8
01/04/2019 04:35,JWUXAIQM21373202,Rocky Helmets,THJF58,AHMZ79,193955.00000000003,USD,100,18/06/2021,1939.5500000000002,USD,447.29
01/04/2019 04:35,UIICZMAD22382773,Stocks,RFZG55,RLZK87,1245181.89,INR,200,05/12/2022,134.16,USD,5013.06
01/04/2019 04:35,KOAZUGGK88418381,Stocks,NQJL85,ZEHM62,5754645.0,CUP,90000,30/08/2024,32.79,USD,59.82
01/04/2019 04:35,QLRZNFQP93359104,Stocks,BPLN25,IIZF88,2331350.0,USD,7000,21/02/2020,333.05,USD,63.23
01/04/2019 04:36,GBDFFGZC72936545,Centipedes,AHMZ74,SUOX82,20767500.0,USD,30000,25/05/2020,692.25,USD,137.97
01/04/2019 04:37,OYBXEMJA53361726,Stocks,TKVF94,THJF58,127280.0,USD,8000,07/09/2022,15.91,USD,16.55
01/04/2019 04:37,GVXWXUDE39944215,Stocks,YWMD64,GGLV00,59520.0,USD,4000,23/10/2024,14.88,USD,15.64
01/04/2019 04:37,UYRBCXKH06425761,Stocks,KRXZ19,QWOA27,3218500.0,USD,2000,17/03/2020,1609.25,USD,278.11
01/04/2019 04:38,LTBZDRSE87319562,Bobe Marrow Ashes,IZTD29,QAZT26,326700.00000000006,USD,1000,23/02/2024,326.70000000000005,USD,72.94
01/04/2019 04:39,ZSLJKZVK37696558,Nuka-cola,QBVN33,VKMV62,343350.0,USD,9000,11/06/2024,38.15,USD,32.23
01/04/2019 04:40,CHHMIRMH46284154,Stocks,CBOX52,VVXA77,3355200.0,CVE,4000,05/01/2021,838.8,USD,1447.64
01/04/2019 04:40,IJLJVPGV40002992,Potions of Water,RQGG65,HHOA99,126893.65,ALL,400,22/11/2022,236.09,USD,263.74
01/04/2019 04:40,FFKIUQCF83020301,Ambrosia,NQJL89,FGVK43,3507300.0,USD,9000,11/07/2024,389.7,USD,82.74
01/04/2019 04:41,LPMBXZXR51751055,Stocks,OUNH46,MSHS03,1263393.25,RUB,700,31/08/2020,212.5,USD,1502.09
01/04/2019 04:41,KQSLTGUX71715266,Heat Rocks,DILF10,KKZA87,3774.0,USD,300,11/10/2022,12.58,USD,13.9
01/04/2019 04:41,EJUIQYON01330396,Stocks,GGLV00,TYAE14,35610.0,USD,600,11/06/2020,59.35,USD,53.58
01/04/2019 04:42,OZUYJUNE88353545,Curries of Life,RFZG59,DILF60,731880.0,USD,600,14/04/2024,1219.8,USD,273.81
01/04/2019 04:42,CPWPXKBI04196939,Nanomachines,MRAH32,MDEQ10,184240.0,USD,800,17/01/2022,1192.24,DZD,271.03
01/04/2019 04:42,YBAMCKBP03356592,Stocks,TVQQ56,UACN31,1583000.0,USD,20000,29/06/2023,79.15,USD,17.64
01/04/2019 04:43,TDJGQBLX85304543,Nitro Powder Blocks,HSWX88,LWGE77,167405.0,USD,700,18/07/2024,239.15,USD,257.76
01/04/2019 04:43,QEJSZTGK53845023,T-b00s,FDWI65,QAZT66,495025.0,USD,500,07/03/2023,990.05,USD,216.87
01/04/2019 04:43,ZMKAEKOC06756861,Stocks,UHOG57,VKMV42,256365.00000000003,USD,900,24/11/2021,284.85,USD,64.02
01/04/2019 04:45,KXHREGZD80707624,Saibamen Seeds,ERHJ34,YCZA49,4905497564.52,GNF,60000,20/06/2021,741.02,USD,82363.46
01/04/2019 04:45,GNCKWTPF15555105,Stbcks,WVEI17,QOKP03,255737999.99999997,USD,70000,01/06/2023,3653.3999999999996,USD,764.23
01/04/2019 04:45,FWZCEIAA37115398,Stocks,AMBT55,NFAH30,91525.0,USD,100,15/03/2024,915.25,USD,201.25
01/04/2019 04:46,TBPEQNMK28304823,Elbctrolyzers,QLCE09,DVVB31,781500.0,USD,600,03/10/2022,1302.5,USD,198.98
01/04/2019 04:46,EVCAOATB17026905,Stocks,HYSJ42,WWNS72,1599539.9999999998,USD,600,29/05/2024,2665.8999999999996,USD,586.11
01/04/2019 04:46,QNWUTNLX45701277,Simarils,FJOI82,TVQQ54,561450.0,USD,500,19/03/2020,1122.9,USD,185.0
01/04/2019 04:46,KSHTANTW83533626,Rejuvenation Tanks,SFEO61,PQSW45,5529963.3,MZN,5000,24/01/2021,203.3,USD,1324.67
01/04/2019 04:47,TGBRSCKT28052359,Stocks,CBOX52,TYAE94,44161.74,CLP,100,02/05/2021,59.35,USD,445.72
01/04/2019 04:49,RIZYKXJE18050288,Stbcks,CUVZ50,YOQG45,3879000.0,USD,90000,10/09/2021,43.1,USD,46.49
01/04/2019 04:49,MMAWKBJY69332755,Scripts,LIIS91,DNIL23,42618.0,USD,600,14/07/2020,71.03,USD,59.96
01/04/2019 04:49,RHHSMEMH54554756,Stocks,VPTI99,GYWU23,18324000.0,USD,90000,02/11/2024,203.6,USD,35.01
01/04/2019 04:49,RRUGREHP04175818,Cancellers,KEVJ55,DILF10,225040.65,QAR,800,26/08/2023,127.32,USD,311.5
01/04/2019 04:50,PASQPANW04277302,Libit Break Manuals,EPZN22,HSWX33,600720.0,USD,4000,18/02/2022,150.18,USD,127.49
01/04/2019 04:50,RFCFMHNV53099168,Stbcks,NQJL85,GBEZ35,1747529.9999999998,KHR,900,28/07/2020,1941.6999999999998,BZD,61.49
01/04/2019 04:50,LSTMYJIU08925544,Stbcks,CBOX55,FTFI87,2631465.0,USD,900,10/11/2024,2923.85,USD,515.61
01/04/2019 04:50,DWZPOCMM17146125,Stocks,MFZY78,ZELV16,469208.16,ZMK,5000,23/09/2020,16.32,USD,86.28
01/04/2019 04:51,HJQENFHI01203844,Stocks,TFLS38,PBFW95,10303000.0,USD,20000,04/12/2021,515.15,USD,107.01
01/04/2019 04:52,OBNPMZHO70809504,Ogbo Disks,VXSM31,VVBY18,24930900.0,USD,9000,01/07/2020,2770.1,USD,499.05
01/04/2019 04:52,QFGQEUGT78928860,Stbcks,CAVR52,LBKT33,15855.000000000002,XPF,700,26/12/2020,22.650000000000002,USD,0.68
01/04/2019 04:53,WGZTVZJF00856099,Magic Markers,FTFI89,WWNS82,98647.22,YER,400,10/05/2022,32.64,USD,288.12
01/04/2019 04:53,SDYRJZLY77016369,Febix Felicis,TFLS35,ISWT53,1707440.0,USD,7000,25/05/2024,243.92,USD,217.95
01/04/2019 04:53,DEHNTVDS11086793,Moranth Cussers,TQSJ85,KKGI60,6292300.0,USD,7000,31/01/2021,898.9,USD,171.89
01/04/2019 04:53,DRLUBXVB78586667,Pokeballs,OKYS51,OUNH69,827446199.58,PHP,70000,20/07/2021,77.22,USD,12205.25
01/04/2019 04:53,MIPJJBPY81409020,Titan Horns,QBAP66,MRAH32,71800.0,DZD,100,22/09/2022,718.0,USD,817.37
01/04/2019 04:53,SQZNPDNR32155871,Stocks,MDEQ10,NXTO39,107909.99999999999,USD,200,14/09/2021,539.55,USD,96.02
01/04/2019 04:54,ZVGPSNBU56824923,Stocks,ORQH73,QMZU44,309120.0,USD,700,15/12/2023,441.59999999999997,USD,86.47
01/04/2019 04:54,ISBJANQW64452041,Learning Beds,DILF19,OCQF54,996300.0,USD,30000,16/11/2024,33.21,USD,30.21
01/04/2019 04:55,RCKDXBLG23026381,Stocks,DBCS18,MKHA96,3050668504.95,HRK,50000,16/10/2020,317.13,USD,55536.63
01/04/2019 04:55,FXAQOISZ77256034,Stocks,TVQQ54,HNLV58,780900.0,PLN,3000,13/02/2021,260.3,USD,13.32
01/04/2019 04:56,JDQQCLYZ73959277,Fobus Sashes,NQJL87,SZRJ50,220080.0,USD,300,03/06/2021,733.6,DJF,22.03
01/04/2019 04:56,SJSBXGDW13511868,Stbcks,UWUK72,HNLV18,130150.0,USD,500,08/06/2022,260.3,USD,49.42
01/04/2019 04:56,SEWYTFDZ47293557,Chbice Bands,TRFG21,AMRO33,237465.0,GTQ,300,02/09/2020,791.55,USD,63.71
01/04/2019 04:56,FJHJLLQS82825034,Stocks,WIZJ76,TKVF94,7441500.0,QAR,30000,29/10/2021,248.05,USD,109.37
01/04/2019 04:56,YAXJHLEC98090896,Stocks,SXHU75,NFAH30,1098300.0,USD,6000,09/10/2020,8920.28,BBD,169.52
01/04/2019 04:57,CPWBUZKX27380559,Stocks,OHKH76,TRFG81,174229.85,LYD,3000,29/08/2022,3.12,USD,69.53
01/04/2019 04:57,MDFXYEKK93598867,SMILEs,VCSF07,WVHK10,344200.0,USD,400,06/04/2020,860.5,USD,153.44
01/04/2019 04:57,WYQRJKKP75998038,Stbcks,FYYD57,RJCA62,541400.0,USD,4000,01/12/2023,135.35,USD,29.43
01/04/2019 04:58,STSZZQBJ51710525,Hebms of Opposite Alignment,GSTD74,EMNK57,618825.0,NPR,500,01/06/2023,1237.65,USD,253.5
01/04/2019 04:58,EJZGBWID64734091,Stocks,UIKN68,FAWI50,9115500.0,USD,50000,01/11/2023,182.31,USD,197.06
01/04/2019 04:58,VEFDBCGR58644051,Stocks,AYIH50,DBCS67,1494800.0,SYP,2000,20/07/2024,747.4,USD,634.6
01/04/2019 04:59,WXWFEEZW76252175,Red Cards,RQGG65,JVHD13,167301.0,USD,300,01/12/2022,557.67,USD,474.79
01/04/2019 05:00,QVWNVRPV53026511,Ombigaskets,MFJJ99,CBOX52,2987730.0,USD,9000,05/03/2024,331.97,USD,357.23
01/04/2019 05:00,VIVDAWLH21764786,Stocks,ORQH78,VIMV98,137600.0,IDR,100,06/12/2023,1376.0,USD,1351.45
01/04/2019 05:01,SAXYRWWJ49074407,Stbcks,YCZA55,SZRJ30,178641.0,USD,900,11/08/2024,145.14,JMD,212.56
01/04/2019 05:01,ZHTHSZRX24103997,Nibja Info Cards,JCWS17,EKXA24,749550.0,MGA,1000,05/11/2022,749.55,USD,740.39
01/04/2019 05:01,LRTUWCDJ84275273,Stbcks,BPLN22,OCQF34,224850.0,USD,3000,21/03/2021,74.95,USD,66.0
01/04/2019 05:02,SHQWJITZ50053197,Baku Disks,QLMY86,QWOA67,15550.0,USD,500,10/01/2022,31.1,USD,26.05
01/04/2019 05:02,ZOVDKMFI06456853,Flame Orbs,EMNK64,BDBU88,108780.39,ZMK,100,08/12/2024,189.18,USD,985.06
01/04/2019 05:02,JTQUKKMU18216010,Stocks,QBAP68,HPTP65,10994400.0,USD,90000,22/01/2023,122.16,USD,131.26
01/04/2019 05:02,NTMWYFXE25085779,Vestiges,CAVR54,SZRJ60,127678000.0,USD,40000,20/02/2023,3191.95,USD,553.87
01/04/2019 05:02,AJBIJNDA83811222,Stocks,FYYD54,MRAH12,406480.0,IQD,800,22/10/2021,508.1,USD,1581.15
01/04/2019 05:03,FWSNWBWA40289415,Stocks,CMZC67,QLCE54,2013642.88,LKR,8000,28/10/2020,132.7,USD,219.56
01/04/2019 05:04,RKYAXACJ14429148,White Fangs,PNFK75,OHKH76,305460.0,USD,9000,16/01/2022,33.94,USD,39.68
01/04/2019 05:04,GUYEEUKA34174216,Stocks,BBAX01,UACN81,4749000.0,IDR,60000,23/11/2023,79.15,USD,66.02
01/04/2019 05:04,JUEFIPTG69835045,Books of Vishanti,ZNQA84,QAZT26,61201500.0,USD,30000,25/01/2020,2040.05,MMK,84.28
01/04/2019 05:05,MINCNHAF18476826,Light Curtains,HNLV68,YLGZ72,321512.0,USD,800,31/07/2021,401.89,USD,459.54
01/04/2019 05:05,CWZFLCYI34981947,Stbcks,ZVEN26,RQGG85,35240.0,USD,200,21/04/2023,176.20000000000002,USD,37.64
01/04/2019 05:06,QJGKHWWR50271224,Stocks,IZLM67,YWMD79,114066.0,USD,900,11/10/2024,126.74,USD,107.07
01/04/2019 05:08,YZHQKDFJ45174034,Nabotech Crates,OCQF36,EDYH00,193946.79,RUB,100,30/08/2020,228.35,USD,2136.39
01/04/2019 05:08,IPMOICZP69354353,Stocks,ISWT86,AMBT33,109250.0,USD,1000,05/07/2020,109.25,USD,19.35
01/04/2019 05:08,GRIYUCLE21679003,Stbcks,JVHD93,PBFW15,515150.0,USD,1000,09/09/2024,515.15,USD,115.74
01/04/2019 05:08,MPMEVZZQ37191360,Stbcks,PVAZ61,HXDA32,44874000.00000001,USD,60000,04/02/2023,747.9000000000001,USD,132.73
01/04/2019 05:08,TLIEXPSS41773679,Stocks,KKGI60,IIZF28,423500.0,USD,100,17/02/2023,4235.0,LBP,61.07
01/04/2019 05:09,PCONTYYK86915008,Excalibers,FGQR22,UWUK72,198091.15,UAH,400,15/04/2020,15.14,USD,421.17
01/04/2019 05:09,DGCGVURK14051969,Amulets of Change,AWYB87,CQPJ97,281988.0,USD,900,19/09/2023,313.32,USD,279.86
01/04/2019 05:09,FQVZAVQN45577516,Stocks,KKGY69,OQXV10,37196.66,CUC,600,05/01/2020,12.06,USD,57.18
01/04/2019 05:09,AAXFORRA87847729,Stbcks,ORQH73,KUWI80,601500.0,USD,50000,01/10/2022,12.03,USD,10.22
01/04/2019 05:10,RCWSBRUP55597859,Bubterflys,HSWX88,SBUT62,3860400.0,USD,40000,06/04/2020,96.51,USD,84.7
01/04/2019 05:11,LDRVAMEG30272734,Black Materia Orbs,HSWX88,VCSF77,210559.1,MUR,400,23/07/2021,7.09,USD,566.36
01/04/2019 05:11,BSRISHVU93026755,Ribgs of Polymorph Control,DGTY64,SMYT95,408276.18,KZT,600,17/10/2020,246.49,USD,700.95
01/04/2019 05:11,YDEHHLDT30621519,Stocks,SZRJ99,VKMV22,455760.0,USD,8000,26/11/2022,56.97,USD,47.02
01/04/2019 05:12,ARJGVWPO12586192,Stocks,TVQQ54,YCZA59,11205900.0,USD,90000,02/02/2023,124.51,USD,134.02
01/04/2019 05:14,QILOKPFH00907661,Stocks,IJPI82,UWUK12,49406.0,USD,700,30/11/2024,108.38,KHR,60.72
01/04/2019 05:14,CKUAISVL34245995,Map-o-matics,WVHK17,KKGI80,1214814.9999999998,BIF,700,22/08/2020,1735.4499999999998,USD,408.72
01/04/2019 05:14,UCPAVHDM47198432,Kubais,HHOA44,SUOX92,147888.0,USD,800,08/09/2023,184.86,USD,168.28
01/04/2019 05:14,GPUNMOLM40016871,Stbcks,KUWI70,FTFI77,292385.0,DJF,100,29/01/2022,2923.85,USD,4852.53
01/04/2019 05:15,OOCCASYA37068791,Metronomes,MHFC34,YWMD69,12774400.0,USD,80000,03/07/2024,159.68,USD,186.38
01/04/2019 05:15,SHNUKAAN71431350,Stocks,YCZA52,DGTY64,870400.0000000001,USD,8000,13/09/2020,108.80000000000001,USD,19.24
01/04/2019 05:15,RHALKOQM07363919,Stbcks,KEVJ11,SEKK26,5364000.0,USD,90000,09/02/2020,59.6,USD,66.15
01/04/2019 05:17,EKCZAEPA84276875,Stbcks,HWJF09,SXTM79,55990326.0,CUC,80000,23/01/2021,136.15,USD,816.11
01/04/2019 05:17,THFAXEOI50332700,Dragon Scale Mail,SMYT95,CAVR64,3286399.9999999995,USD,2000,29/10/2022,1643.1999999999998,USD,304.76
01/04/2019 05:17,FRDRCLIT04732411,Protective Pads,QWOA67,VESX21,44282000.0,PGK,70000,09/10/2020,632.6,USD,503.33
01/04/2019 05:18,WNZIUKTP96050524,Stocks,HXDA59,UWUK32,176450.0,USD,500,05/08/2024,352.9,USD,76.98
01/04/2019 05:18,WENSGJNY61805480,Stbcks,QETH27,QODV38,962175.0,NAD,7000,29/06/2022,103.59,USD,156.26
01/04/2019 05:18,DKGIYAWS83045436,Stocks,XRBV63,RLZK87,1207440.0,USD,9000,16/03/2020,134.16,USD,158.77
01/04/2019 05:19,YSHUFHRT11606745,Stbcks,RJCA94,VLJL66,56082500.00000001,CDF,50000,30/12/2023,1121.65,USD,56.12
01/04/2019 05:19,BZJHKNCS05199642,Stocks,IZLM67,EMNK67,107154.0,USD,900,10/06/2024,119.06,USD,136.7
01/04/2019 05:19,JJIBGBRI98118801,Pensieves,IZTD26,OPZI36,76890.0,CUC,200,11/03/2023,384.45,USD,332.65
01/04/2019 05:19,ZUXBLRMK64241874,Rebuvenation Tanks,FDWI64,PQSW15,142310.0,USD,700,14/02/2024,203.3,USD,214.22
01/04/2019 05:19,LQYWXPPE30472596,Lavenders,FGVK43,KTLA69,417360.00000000006,USD,400,08/07/2020,1043.4,USD,183.17
01/04/2019 05:20,MRRNJLZN49180068,Grbvity Guns,OHKH77,MEOQ76,10022000.0,USD,8000,09/03/2023,1252.75,USD,260.78
01/04/2019 05:21,UWQOSVFW65836075,Stocks,EMNK67,UFAY69,22940.0,USD,400,20/06/2022,57.35,USD,56.32
01/04/2019 05:22,GEKXVSOO08918822,Stocks,KTLA69,GYWU83,366480.0,USD,9000,12/09/2024,40.72,USD,42.37
01/04/2019 05:22,SDSDUDPE68370217,Stbcks,MDEQ12,SHXQ48,554550.0,MGA,1000,01/12/2023,554.55,USD,498.01
01/04/2019 05:22,FWRAKQNN40455081,Mabic Lamps,MEOQ86,JVHD83,15024.0,USD,600,09/10/2022,25.04,USD,28.42
01/04/2019 05:23,UFIJHMLX05056756,Stocks,AWYB89,SZRJ90,793960.0,USD,800,16/10/2023,992.45,USD,183.91
01/04/2019 05:23,TZHSTHFO36428589,Mabter Swords,JCWS17,ZVEN26,76405.0,USD,700,18/12/2020,109.14999999999999,USD,23.06
01/04/2019 05:23,WCSKYGMY30708323,Muscle Bands,HYSJ42,EDYH00,1633660.0,USD,200,14/05/2023,8168.3,XOF,374.59
01/04/2019 05:23,JSZQOIEX91575999,Stocks,EKXA21,TYAE34,47480.0,USD,800,07/03/2021,59.35,USD,65.02
01/04/2019 05:23,HNUGCGAY17418496,Learning Beds,LKPN87,OCQF34,954555.03,HNL,10000,28/11/2024,33.21,USD,106.38
01/04/2019 05:23,ISGBDRXS09724275,Stbcks,CMOI27,VKMV42,170910.0,PYG,600,16/12/2022,284.85,USD,298.31
01/04/2019 05:24,HGXLYXRX50930437,Stocks,SUOX88,QODV78,3107700.0000000005,USD,6000,13/11/2021,517.95,USD,106.84
01/04/2019 05:24,FSOTBYNX93729715,Bobks of Cagliostro,QBAP64,MSHS73,1026620.0,USD,7000,10/05/2020,146.66,USD,163.22
01/04/2019 05:25,HOMQDFVJ14180227,Z-crystals,HHOA77,QBAP68,54189.0,USD,300,28/09/2023,180.63,USD,197.31
01/04/2019 05:26,KZVIFBZE53655335,Stocks,VVXA99,NCXS55,38032.0,USD,400,17/05/2024,95.08,USD,90.85
01/04/2019 05:26,ETHVNQQO27317228,Stocks,MRAH38,BBAX56,127529.99999999999,USD,600,04/02/2022,212.54999999999998,CRC,49.31
01/04/2019 05:27,LCYBLLOB48831620,Elven Boots,CQPJ57,RFZG50,1128.0,USD,400,16/12/2022,2.82,USD,3.08
01/04/2019 05:27,GWSYVEDZ11903226,Nitro Powder Blocks,WYFO77,LWGE44,7174500.0,USD,6000,10/03/2021,1195.75,USD,252.01
01/04/2019 05:27,METAKHRK93206430,Treasure Mappers,ERHJ34,EMNK67,9497600.0,USD,70000,28/03/2021,2525.09,AFN,156.42
01/04/2019 05:28,TQXDODVQ87514651,Dragon Disks,WHPS18,OUNH49,2228130.0,DJF,900,26/11/2022,2475.7,USD,4025.03
01/04/2019 05:28,UGXCCRVQ12309038,Stbcks,HPTP65,NQJL85,940750.0,KES,5000,05/02/2022,188.15,USD,275.54
01/04/2019 05:29,RZWFHBMN58927349,Stocks,QAZT26,DVVB31,112508972.04,UAH,40000,28/08/2023,85.99,USD,2796.08
01/04/2019 05:29,KDQSXRDX26669402,Stocks,GGLV00,MYXF05,8496.0,USD,800,07/07/2023,10.62,USD,10.89
01/04/2019 05:30,YODRCKGY55581074,Celestial Dials,KRRO64,INIL60,37362.0,USD,600,28/05/2024,62.27,USD,68.86
01/04/2019 05:30,IEFHLAYU29235417,Stocks,PIFN94,UFAY69,258075.0,USD,900,10/09/2021,286.75,USD,59.86
01/04/2019 05:30,KROOHDHT65397520,Stocks,AHMZ79,RLZK57,1073280.0,USD,8000,02/10/2023,134.16,USD,140.58
01/04/2019 05:32,IXEXPDHK00262193,Map-o-matics,NQJL83,KKGI60,69418000.0,USD,40000,10/01/2020,1735.4499999999998,USD,305.17
01/04/2019 05:32,JZJSCBWC36692742,Stbcks,NQJL85,QCRG59,382692.67,KHR,1000,11/11/2020,249.23,USD,420.26
01/04/2019 05:32,DKQGXPFF95110461,Stbcks,MYXF03,EWUY52,10179733.14,SHP,8000,02/08/2023,323.89,USD,1116.76
01/04/2019 05:33,VLAXVFQQ77490462,Hero Association Catalogs,SMYT95,QBAP58,134060.0,USD,200,11/10/2024,670.3,USD,147.67
01/04/2019 05:33,RIUETJOP77930685,Amblets of ESP,VTKE93,PIFN44,413.19,KRW,200,19/11/2023,11.88,USD,2.25
01/04/2019 05:33,RNEYVIIZ73589030,Redstone Blocks,CMZC67,CAVR54,13765550.000000002,USD,1000,03/06/2023,13765.550000000001,MGA,494.07
01/04/2019 05:33,KFYBMRQN48986898,Ribgs of Levitation,HXDA52,VGYT30,5472000.0,USD,9000,25/06/2020,608.0,USD,111.75
01/04/2019 05:33,DPLSCZGL75733099,Luckstones,MFZY76,VKMV12,398928.21,SDG,300,04/05/2020,218.33,USD,1121.04
01/04/2019 05:33,ALVXIOWF89026171,Wubpa Fruits,MKHA46,FJOI82,1021140.0,USD,400,29/12/2024,2552.85,USD,549.96
01/04/2019 05:33,DCQQNLXJ25834337,Sibils,TVQQ54,DDIB66,5488400.000000001,USD,8000,25/08/2024,686.0500000000001,USD,119.03
01/04/2019 05:34,PTXUTKVW16231963,Stocks,VKMV12,MYXF05,53099.99999999999,USD,1000,01/10/2023,53.099999999999994,USD,10.08
01/04/2019 05:34,UJTHNVLR58268420,Stbcks,WWNS74,VVBY68,20970.0,USD,500,10/06/2024,41.94,USD,37.84
01/04/2019 05:34,KKHVIDXL18177777,Djbnns,UWUK72,BDBU00,4485000.0,USD,5000,26/03/2022,897.0,USD,164.02
01/04/2019 05:35,AKLUFKTX67250345,Stbcks,DNIL29,GZED70,12607700.0,USD,70000,17/08/2022,180.11,USD,154.97
01/04/2019 05:35,LUYESMRQ74184662,Stbcks,RJCA96,OQXV20,18090.0,USD,300,31/01/2020,60.300000000000004,USD,12.69
01/04/2019 05:35,MXRDOUNI44588898,Frbdays,CMZC67,SEKK26,2453400.0,SEK,6000,09/12/2021,408.9,USD,255.76
01/04/2019 05:36,JBHBDFRF87348647,Amulets of Change,PKBF70,CQPJ87,125328.0,USD,400,21/04/2022,313.32,USD,380.26
01/04/2019 05:37,RNJZCPJW82348102,Stbcks,SUOX82,EMNK67,1785899.9999999998,USD,3000,06/01/2021,595.3,USD,117.83
01/04/2019 05:38,FEOCIBOG13576142,Stbcks,NGBA40,ZFHD33,382969.78,KYD,600,05/12/2022,106.4,USD,638.92
01/04/2019 05:38,TRCLVQVR31735172,Unity Stones,ESPL25,SMYT95,792480.0,PEN,800,01/10/2022,990.6,USD,78.77
01/04/2019 05:39,PSVHACNC55827073,Stbcks,AMBT11,OQXV70,603000.0,USD,10000,14/09/2024,60.300000000000004,USD,13.11
01/04/2019 05:41,HNEXWTJQ58443971,Stbcks,HSWX11,INIL60,45980.0,USD,2000,26/06/2021,22.99,USD,24.83
